video_id,publishedAt,channelId,title,description,thumbnails.default.url,thumbnails.default.width,thumbnails.default.height,thumbnails.medium.url,thumbnails.medium.width,thumbnails.medium.height,thumbnails.high.url,thumbnails.high.width,thumbnails.high.height,channelTitle,liveBroadcastContent,publishTime
d5jz7O9SEL8,2020-10-31T10:28:15Z,UCcTHZwkrsmou4kNdfI7Xv-Q,CARA MENDAFTAR APLIKASI GOJEK,akun gojek.,https://i.ytimg.com/vi/d5jz7O9SEL8/default.jpg,120,90,https://i.ytimg.com/vi/d5jz7O9SEL8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/d5jz7O9SEL8/hqdefault.jpg,480,360,FAQIH RAHMA,none,2020-10-31T10:28:15Z
UoirTwUDp-g,2020-10-22T23:30:01Z,UCVcZ49_biKpPBrEnsl4vSyw,Cara Main Suwit Gopay Gojek. Aplikasi Penghasil Uang Gopay Gratis,Cara Main Gojek Suwit. Aplikasi Penghasil Uang Gopay Gratis Baru Rilis Cara main gopay suwit sangat mudah. Game ini ada di aplikasi gojek. Pasti bayar dan ...,https://i.ytimg.com/vi/UoirTwUDp-g/default.jpg,120,90,https://i.ytimg.com/vi/UoirTwUDp-g/mqdefault.jpg,320,180,https://i.ytimg.com/vi/UoirTwUDp-g/hqdefault.jpg,480,360,Andre Lestari,none,2020-10-22T23:30:01Z
-u_x4z9L-AI,2020-08-22T11:07:31Z,UCukABbfUEjlrnILiLpTtwyg,Aplikasi Tambahan Driver gojek grab Polosan nonroot || internet Stabil akun Gacor,Aplikasi Tambahan Driver gojek grab Polosan nonroot || internet Stabil akun Gacor better terminal emulator pro ...,https://i.ytimg.com/vi/-u_x4z9L-AI/default.jpg,120,90,https://i.ytimg.com/vi/-u_x4z9L-AI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-u_x4z9L-AI/hqdefault.jpg,480,360,JRM Flasher,none,2020-08-22T11:07:31Z
ABuh_xkZvAQ,2020-09-17T05:24:23Z,UCqUBA96OsqMgSFvTwLXY9yw,&#39;Gojek&#39; เปิดตัวเป็นทางการในไทยเป้าโต 10 เท่า I การตลาดเงินล้าน I 17-09-63,'Gojek' เปิดตัวอย่างเป็นทางการในไทยเป้าโต 10 เท่า เปิดตัวอย่างเป็นทางการในประเทศไทยแล้ว สำหรับแอปพลิเคชัน Gojek (โกเจ็ก) ประกาศสู้ศึกเดลิเวอรี่ หลัง GET (เก็ท) ...,https://i.ytimg.com/vi/ABuh_xkZvAQ/default.jpg,120,90,https://i.ytimg.com/vi/ABuh_xkZvAQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ABuh_xkZvAQ/hqdefault.jpg,480,360,TNN ONLINE,none,2020-09-17T05:24:23Z
NFlPKTFkIvc,2020-06-11T12:33:32Z,UC4DogC2xftpKFlF-XgZoRBg,GOJEK OR GRAB? | Ternyata Begini - S2 • E10,"GOJEK OR GRAB? | Ternyata Begini - S2 • E10 Dalam video #TernyataBegini kali ini, kita menanyakan pada 100 narasumber kita, ""Grab or Gojek?"" karena ...",https://i.ytimg.com/vi/NFlPKTFkIvc/default.jpg,120,90,https://i.ytimg.com/vi/NFlPKTFkIvc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/NFlPKTFkIvc/hqdefault.jpg,480,360,Cretivox,none,2020-06-11T12:33:32Z
_ZXCMiiGwlo,2020-10-07T21:32:09Z,UCqOcovSB1yJc0dNvVc8zyfw,GOJEK GAGU | Apakah hapus cache &amp; hapus data aplikasi gopartner bisa gacor.?,"Hey guys.. Banyak beranggapan bahwa menghapus cache & menghapus data aplikasi gopartner bikin akun gacor, suggest yg beranggapan seperti itu padahal ...",https://i.ytimg.com/vi/_ZXCMiiGwlo/default.jpg,120,90,https://i.ytimg.com/vi/_ZXCMiiGwlo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/_ZXCMiiGwlo/hqdefault.jpg,480,360,Hey Project,none,2020-10-07T21:32:09Z
xhxOgCe9fhE,2020-08-29T06:05:01Z,UCDaqDYhGmJdrlHr4h9LQ5uw,Fireside Chat with Gojek Founder Nadiem Makarim (Exclusive Full Recording),Subtitel Bahasa Indonesia tersedia. Nyalakan Captions dengan mengetuk icon Setelan di Desktop maupun icon tiga titik vertikal di layar smartphone.,https://i.ytimg.com/vi/xhxOgCe9fhE/default.jpg,120,90,https://i.ytimg.com/vi/xhxOgCe9fhE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/xhxOgCe9fhE/hqdefault.jpg,480,360,Gita Wirjawan,none,2020-08-29T06:05:01Z
AhBbj230Sss,2020-08-16T07:29:42Z,UCESue8U1hKOOtCWg_5xwpvw,🏍️ Gojek là gì? Cách tải và đăng ký tài khoản Gojek trên điện thoại Android và iPhone,"Gojek là công ty công nghệ thành lập vào năm 2010 tại Indonesia. Gojek đến với thị trường Việt Nam vào năm 2018 với tên gọi GoViet. Từ năm 2020, GoViet ...",https://i.ytimg.com/vi/AhBbj230Sss/default.jpg,120,90,https://i.ytimg.com/vi/AhBbj230Sss/mqdefault.jpg,320,180,https://i.ytimg.com/vi/AhBbj230Sss/hqdefault.jpg,480,360,Lê Kim Quốc,none,2020-08-16T07:29:42Z
RicyYZ7ANnY,2020-06-11T09:50:34Z,UCk_A_Lyy5LU4wP79ik5otbw,Cara MEMBATALKAN PESANAN GoFood Gojek//Karena Driver Terhalang Area Lock Down,Nyockyee_Explorer_Channel Berbagi Pengalaman dan tip cara membatalkan /cancel pesanan/order GoFoodGojek dikarenakan terkendala dengan Akses ...,https://i.ytimg.com/vi/RicyYZ7ANnY/default.jpg,120,90,https://i.ytimg.com/vi/RicyYZ7ANnY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/RicyYZ7ANnY/hqdefault.jpg,480,360,Nyockyee_Explorer Channel,none,2020-06-11T09:50:34Z
fhmXSKue-X8,2020-09-02T06:50:24Z,UCFZSMJ1K_vKxvA4S058tHKQ,มาตามนัดลงทะเบียนรับเสื้อและกระเป๋า​ Gojek EP.27,,https://i.ytimg.com/vi/fhmXSKue-X8/default.jpg,120,90,https://i.ytimg.com/vi/fhmXSKue-X8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/fhmXSKue-X8/hqdefault.jpg,480,360,ANURUK RIDER,none,2020-09-02T06:50:24Z
lBYDBAtsU6E,2020-10-27T04:24:52Z,UCmlKSK0OKn_B3oPwElW4n5w,Mitra Juara Gojek 2020 - Eddy Jahja Asnam [Kategori Roda Dua],"Sejak bergabung tahun 2015 dan mendirikan komunitas GOBAN bersama mitra driver lainnya, Eddy yang sering disapa Abah Eddy, melakukan berbagai ...",https://i.ytimg.com/vi/lBYDBAtsU6E/default.jpg,120,90,https://i.ytimg.com/vi/lBYDBAtsU6E/mqdefault.jpg,320,180,https://i.ytimg.com/vi/lBYDBAtsU6E/hqdefault.jpg,480,360,Gojek Indonesia,none,2020-10-27T04:24:52Z
QRQbFnzvbBU,2020-10-27T04:25:22Z,UCmlKSK0OKn_B3oPwElW4n5w,Mitra Juara Gojek 2020 - Lasmawati [Kategori Mapan],"Gak ada cita-cita yang gak bisa tercapai selama kita punya tekad yang kuat dan mau berusaha, #PastiAdaJalan untuk mewujudkannya. Begitu juga Lasma ...",https://i.ytimg.com/vi/QRQbFnzvbBU/default.jpg,120,90,https://i.ytimg.com/vi/QRQbFnzvbBU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/QRQbFnzvbBU/hqdefault.jpg,480,360,Gojek Indonesia,none,2020-10-27T04:25:22Z
uXzW5Lb8aTw,2020-11-01T01:21:12Z,UCgn3_VbNSNaXshNPfoa2XQQ,Gojek Go Partner versi 1.3.0 |  Update September 2020,Unduh aplikasi gojek driver Go Partner ori versi 1.3.0 di https://drive.google.com/file/d/10OWhICO2QOqZ0rc-3HSCQV_3zIiDpeBN/view?usp=drivesdk Terima ...,https://i.ytimg.com/vi/uXzW5Lb8aTw/default.jpg,120,90,https://i.ytimg.com/vi/uXzW5Lb8aTw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/uXzW5Lb8aTw/hqdefault.jpg,480,360,Asry Channel Official,none,2020-11-01T01:21:12Z
_FTZyawx9Ro,2020-09-10T06:55:25Z,UCn_u-_uyAccD-GkmTfA--qQ,cách đăng ký gojek,mình sẽ chia sẻ tường tận từ lúc đi đăng ký gojek đến lúc trở về nhà nhé.,https://i.ytimg.com/vi/_FTZyawx9Ro/default.jpg,120,90,https://i.ytimg.com/vi/_FTZyawx9Ro/mqdefault.jpg,320,180,https://i.ytimg.com/vi/_FTZyawx9Ro/hqdefault.jpg,480,360,giaitridethoaimai,none,2020-09-10T06:55:25Z
WCAihWxw3dM,2020-07-31T14:24:30Z,UCdkexc6xpLMRzdIBSq0Ue_w,DRIVER GOJEK KENA PM MASAL?!,putusmitra #jawaragoride.,https://i.ytimg.com/vi/WCAihWxw3dM/default.jpg,120,90,https://i.ytimg.com/vi/WCAihWxw3dM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/WCAihWxw3dM/hqdefault.jpg,480,360,bang djuple,none,2020-07-31T14:24:30Z
hVKxrDpW_-k,2020-10-21T02:47:30Z,UCerOjIIwgA4ZbXP7arypy-g,INI ALASAN GOJEK:YANG CENSEL CUSTOMER DRIVER YANG DISALAHKAN,,https://i.ytimg.com/vi/hVKxrDpW_-k/default.jpg,120,90,https://i.ytimg.com/vi/hVKxrDpW_-k/mqdefault.jpg,320,180,https://i.ytimg.com/vi/hVKxrDpW_-k/hqdefault.jpg,480,360,arsu kagawa 86,none,2020-10-21T02:47:30Z
0ps9LKsaMek,2020-04-03T12:30:01Z,UCgqAMw2V_Ddy4SfmovUTh8Q,ORDER PIZZA 1.000.000 GW KASIH BAPAKNYA! GOJEK INI NANGIS TERHARU,TIKTOK HASANJR11: https://vt.tiktok.com/6BAm74/ ORDER MY MERCHANDISE: https://www.instagram.com/hjr.store FOLLOW MY INSTAGRAM: ...,https://i.ytimg.com/vi/0ps9LKsaMek/default.jpg,120,90,https://i.ytimg.com/vi/0ps9LKsaMek/mqdefault.jpg,320,180,https://i.ytimg.com/vi/0ps9LKsaMek/hqdefault.jpg,480,360,hasanjr11,none,2020-04-03T12:30:01Z
NhW1L4fKUAQ,2020-08-05T16:43:24Z,UCCf0nGSsuqa1b1B_YTc7IFg,Cara Ganti Rekening Gojek,Cara Ganti Rekening Gojek Cara mudah mengganti rekening gojek baik dari Rekpon maupun Tapres ke rekening pribadi. Cara mengganti rekening gojek ...,https://i.ytimg.com/vi/NhW1L4fKUAQ/default.jpg,120,90,https://i.ytimg.com/vi/NhW1L4fKUAQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/NhW1L4fKUAQ/hqdefault.jpg,480,360,Sidji Sing Pinilih,none,2020-08-05T16:43:24Z
vnfaSAzzmUc,2020-10-24T17:04:49Z,UCVcZ49_biKpPBrEnsl4vSyw,SUWIT GOPAY CARA MENANG CASHBACK 1JT | MENGATASI LIMIT SUWIT GOJEK,SUWIT GOPAY CARA MENANG CASHBACK 1JT | MENGATASI LIMIT SUWIT GOJEK ============== Dalam video ini: • Cara Main Suwit • Agar Dapat CB ...,https://i.ytimg.com/vi/vnfaSAzzmUc/default.jpg,120,90,https://i.ytimg.com/vi/vnfaSAzzmUc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/vnfaSAzzmUc/hqdefault.jpg,480,360,Andre Lestari,none,2020-10-24T17:04:49Z
b5jK7o0zpIE,2020-08-05T14:33:36Z,UCgcGdaWGIEaqqHF_EM0jG_Q,Lần đầu mua đồ ăn trên Gojek và cái kết .... Review App Gojek thay thế Goviet ...,"Lần đầu Order nước trên Gojek | Review App Gojek thay thế Goviet mới nhất, mua nước uống ngày đầu tiên gojek chính thức hoạt động thay thế GoViet ở Việt ...",https://i.ytimg.com/vi/b5jK7o0zpIE/default.jpg,120,90,https://i.ytimg.com/vi/b5jK7o0zpIE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/b5jK7o0zpIE/hqdefault.jpg,480,360,VIET 9x,none,2020-08-05T14:33:36Z
B33cEmjFz40,2020-08-11T10:35:22Z,UCerOjIIwgA4ZbXP7arypy-g,"LAUNCHING GO PARTNER APLIKASI BARU DRIVER GOJEK(aplikasi driver mu segera di ganti GOPARTNER) ,",Gopartner adalah aplikasi Driver gojek terbaru dan bersekala internasional.,https://i.ytimg.com/vi/B33cEmjFz40/default.jpg,120,90,https://i.ytimg.com/vi/B33cEmjFz40/mqdefault.jpg,320,180,https://i.ytimg.com/vi/B33cEmjFz40/hqdefault.jpg,480,360,arsu kagawa 86,none,2020-08-11T10:35:22Z
y_6SyGmZZrM,2020-10-27T14:04:59Z,UCggrFJNA42Is2LddyVmkKIA,Hướng dẫn làm hồ sơ đăng kí chạy Gojek,Video chỉ cách chi tiết làm hồ sơ đăng kí chạy #Gojek và giải thích 1 số thắc mắc quanh việt làm giấy tờ hợp lệ. Hướng dẫn làm #lýlịchtưpháp: ...,https://i.ytimg.com/vi/y_6SyGmZZrM/default.jpg,120,90,https://i.ytimg.com/vi/y_6SyGmZZrM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/y_6SyGmZZrM/hqdefault.jpg,480,360,MEKONG COUNTRYSIDE,none,2020-10-27T14:04:59Z
5iQZG1Pv0zw,2019-10-25T00:15:11Z,UCGQpcnLApn8gZIR3cHRDWCQ,Cara Transfer Saldo Gopay Gojek Ke Rekening,Cara Transfer Saldo Gopay Gojek Ke Rekening.,https://i.ytimg.com/vi/5iQZG1Pv0zw/default.jpg,120,90,https://i.ytimg.com/vi/5iQZG1Pv0zw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/5iQZG1Pv0zw/hqdefault.jpg,480,360,Saini Robert,none,2019-10-25T00:15:11Z
s2gqe2kBnSg,2020-10-29T14:44:08Z,UCw4-ZjBLZxy1rFqvg9vQBLg,BATTLE GRAB VS GOJEK Edisi GACOR GACORAN,BATTLE GRAB VS GOJEK Edisi GACOR GACORAN #ztcrown #gojekgacor #grabgacor #gojekantigagu.,https://i.ytimg.com/vi/s2gqe2kBnSg/default.jpg,120,90,https://i.ytimg.com/vi/s2gqe2kBnSg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/s2gqe2kBnSg/hqdefault.jpg,480,360,ZT CROWN,none,2020-10-29T14:44:08Z
wQ600agHn9U,2020-06-16T03:54:46Z,UCVb5walEPc46xu5z6GYnnQw,"Vermuk gojek|menggunakan foto dan ini hasilnya,Akun joki coba cara ini",Assalamualaikum. Wr.wb Hallo guys berjumpa lagi di chanel saya ini.. Dan video saya kali ini.vermuk gojek menggunakan foto.vermuk foto.vermuk gojek.cara ...,https://i.ytimg.com/vi/wQ600agHn9U/default.jpg,120,90,https://i.ytimg.com/vi/wQ600agHn9U/mqdefault.jpg,320,180,https://i.ytimg.com/vi/wQ600agHn9U/hqdefault.jpg,480,360,Amirul 92,none,2020-06-16T03:54:46Z
q1lxcHTii_Y,2019-01-31T15:43:07Z,UC_aS7AlnYV2YjarCl6hPREQ,jan2019 phv gojek driver uncle mr kamaruzzaman female chinese passenger kidnap hostage i’m chinese,"jan2019 poor gojek driver mr kamaruzzaman encounter female passenger whom does not know its nearly possible to avoid erp nowdays during peak hrs, ...",https://i.ytimg.com/vi/q1lxcHTii_Y/default.jpg,120,90,https://i.ytimg.com/vi/q1lxcHTii_Y/mqdefault.jpg,320,180,https://i.ytimg.com/vi/q1lxcHTii_Y/hqdefault.jpg,480,360,SG Road Vigilante,none,2019-01-31T15:43:07Z
VCjJRwv1Y5M,2020-09-30T15:48:33Z,UCSCw6iV4uE2zh_ySZxuMB9Q,Cara Aktifkan Paylater Gojek / Upgrade akun gojek gopay Plus dan Aktifkan GOPAY PAYLATER / GOJEK,"Cara Aktifkan Paylater Gojek / Upgrade akun gojek gopay Plus dan Aktifkan PAYLATER (Cashback 500k) cara aktifkan gopay paylater, paylater gopay plus bisa ...",https://i.ytimg.com/vi/VCjJRwv1Y5M/default.jpg,120,90,https://i.ytimg.com/vi/VCjJRwv1Y5M/mqdefault.jpg,320,180,https://i.ytimg.com/vi/VCjJRwv1Y5M/hqdefault.jpg,480,360,TUBE TV Merah Putih,none,2020-09-30T15:48:33Z
4RdXBI_RQs4,2020-10-20T23:59:07Z,UCLn6Gn7QX3iLedzRpXSc2rA,Atasi delai orderan di gojek gopartner,Cara atasi akun gojek gopartner gagu orderan.,https://i.ytimg.com/vi/4RdXBI_RQs4/default.jpg,120,90,https://i.ytimg.com/vi/4RdXBI_RQs4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/4RdXBI_RQs4/hqdefault.jpg,480,360,Bobo online,none,2020-10-20T23:59:07Z
wrnQpTQXEjc,2020-10-05T10:04:49Z,UCkb6M68JQATlKkaPA8SGOvQ,DRIVER GOJEK WAJIB NONTON HASIL KOPDAR KE 10 SEMUA DI BAHAS,Hay guys... Terima kasih sudah mampir lagi ya.. Jadi di video kali ini gua mau menginfokan hasil kopdar.. Jadi tonton sampai full ya.. Jangan lupa di ...,https://i.ytimg.com/vi/wrnQpTQXEjc/default.jpg,120,90,https://i.ytimg.com/vi/wrnQpTQXEjc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/wrnQpTQXEjc/hqdefault.jpg,480,360,SLAM YOUTUBE,none,2020-10-05T10:04:49Z
ip1r8ZjKDsI,2020-08-07T06:23:20Z,UCSCw6iV4uE2zh_ySZxuMB9Q,"Go Games Gojek dapat Saldo Gopay Gratis , Cara dapat saldo gopay gratis diAplikasi Gojek dapat gopay",Cara mendapat saldo gopay gratis di aplikasi gojek. Cara dapat Saldo gopay gratis hingga jutaan rupiah.. #caradapatsaldogopaygratis #saldogopaygratis ...,https://i.ytimg.com/vi/ip1r8ZjKDsI/default.jpg,120,90,https://i.ytimg.com/vi/ip1r8ZjKDsI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ip1r8ZjKDsI/hqdefault.jpg,480,360,TUBE TV Merah Putih,none,2020-08-07T06:23:20Z
M8IYANotstQ,2020-08-01T03:40:27Z,UCerOjIIwgA4ZbXP7arypy-g,DRAMA GOJEK : PM MASAL AKUN TERLARANG dan SOLUSI NYA#par3,Sesungguhnya aplikasi akun joki dan aplikasi notifikasi di larang dan tidak di benarkan dan pihak gojek sedah memfasilitasi akun joki untuk ikut program ...,https://i.ytimg.com/vi/M8IYANotstQ/default.jpg,120,90,https://i.ytimg.com/vi/M8IYANotstQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/M8IYANotstQ/hqdefault.jpg,480,360,arsu kagawa 86,none,2020-08-01T03:40:27Z
Jmx2uJ7Hsk8,2020-09-05T15:16:19Z,UCjeqtjhnBE66g2oJMX7zmoA,ANEH | GOJEK GACOR TIBA2 GAGU | LAKUKAN 3 CARA INI !!!,"Gojek gacor tiba tiba gagu . #gojek #terapigojek #gojek2020 penyebab akun gojek gacor jadi gagu, akun gagu jadi gacor gojek, cara akun gojek gagu jadi ...",https://i.ytimg.com/vi/Jmx2uJ7Hsk8/default.jpg,120,90,https://i.ytimg.com/vi/Jmx2uJ7Hsk8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Jmx2uJ7Hsk8/hqdefault.jpg,480,360,MISWAN TALK,none,2020-09-05T15:16:19Z
Kt-V8iqdOx8,2020-09-07T08:27:08Z,UCgWbR0oBtzJYuhJoCaoLJNQ,3 Langkah Cepat Biar Gojek Gopartner Gacor Banyak Order Masuk,Dowload gopartner versi rendah resmi : https://drive.google.com/file/d/1XN9d-Is7lffgAA6vEKL3Rdc_a8xZstNX/view?usp=drivesdk Lagu & Lirik : Raka Vokal ...,https://i.ytimg.com/vi/Kt-V8iqdOx8/default.jpg,120,90,https://i.ytimg.com/vi/Kt-V8iqdOx8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Kt-V8iqdOx8/hqdefault.jpg,480,360,Gass Premium,none,2020-09-07T08:27:08Z
tnK7pR-eEpY,2020-08-10T14:31:14Z,UCjeqtjhnBE66g2oJMX7zmoA,SELAMAT TINGGAL AKUN GAGU | GOJEK 2020,Akun gojek kembali gacor . #gojek #gojek2020 #gojekgagutips gojek gacor tips gojek 2020 tips gojek gacor 2020 tips gojek gacor april 2020 tips gojek driver ...,https://i.ytimg.com/vi/tnK7pR-eEpY/default.jpg,120,90,https://i.ytimg.com/vi/tnK7pR-eEpY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/tnK7pR-eEpY/hqdefault.jpg,480,360,Miswan Talk,none,2020-08-10T14:31:14Z
As9lV1oU_q8,2020-06-27T11:10:03Z,UCIivtzibPBBZOUuGIStzK5g,SISTEM GOJEK DRIVER TERBARU 2020 ALGORITMA ORDERAN GOJEK,"Video ini menjelaskan algoritma orderan gojek atas dasar sisa kuota emblem pada masing-masing driver, dengan judul SISTEM GOJEK DRIVER TERBARU ...",https://i.ytimg.com/vi/As9lV1oU_q8/default.jpg,120,90,https://i.ytimg.com/vi/As9lV1oU_q8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/As9lV1oU_q8/hqdefault.jpg,480,360,Driver Online Channel,none,2020-06-27T11:10:03Z
FSvJKoRkV58,2020-08-09T04:54:42Z,UCw4-ZjBLZxy1rFqvg9vQBLg,GOJEK GACOR||APN Telkomsel 4G update terbaru,"GOJEK GACOR||APN Telkomsel 4G update terbaru, Gojek gacor koneksi internet stabil, Order gacor tanpa delay, gojek gagu orderan, gojek gagu 2019, gojek ...",https://i.ytimg.com/vi/FSvJKoRkV58/default.jpg,120,90,https://i.ytimg.com/vi/FSvJKoRkV58/mqdefault.jpg,320,180,https://i.ytimg.com/vi/FSvJKoRkV58/hqdefault.jpg,480,360,ZT CROWN,none,2020-08-09T04:54:42Z
kbvYySDqZmA,2020-10-18T03:41:17Z,UCerOjIIwgA4ZbXP7arypy-g,INFO VALID : KABAR GEMBIRA UNTUK SELURUH DRIVER GOJEK,,https://i.ytimg.com/vi/kbvYySDqZmA/default.jpg,120,90,https://i.ytimg.com/vi/kbvYySDqZmA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/kbvYySDqZmA/hqdefault.jpg,480,360,arsu kagawa 86,none,2020-10-18T03:41:17Z
EW2coSyhcAk,2019-10-18T12:00:04Z,UCgqAMw2V_Ddy4SfmovUTh8Q,GOJEK INI MENANGIS TERSUJUD KETIKA SAYA BERIKAN INI..,FOLLOW MY INSTAGRAM: https://www.instagram.com/hasanjr11 VIDEOGRAPHER: https://www.instagram.com/ajikew ASSISTEN ...,https://i.ytimg.com/vi/EW2coSyhcAk/default.jpg,120,90,https://i.ytimg.com/vi/EW2coSyhcAk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/EW2coSyhcAk/hqdefault.jpg,480,360,hasanjr11,none,2019-10-18T12:00:04Z
iH-M5hvkvwk,2020-07-25T05:03:36Z,UCw4-ZjBLZxy1rFqvg9vQBLg,Terapi akun gojek GAGU segera GACOR,"Terapi akun gojek GAGU segera GACOR,TUTORIAL,gojek gagu orderan,gojek gagu 2019,gojek gagu 2018,akun gojek gagu,akun gojek gagu parah,cara ...",https://i.ytimg.com/vi/iH-M5hvkvwk/default.jpg,120,90,https://i.ytimg.com/vi/iH-M5hvkvwk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/iH-M5hvkvwk/hqdefault.jpg,480,360,ZT CROWN,none,2020-07-25T05:03:36Z
-nfLW4jAuO8,2020-08-31T09:45:11Z,UCiG5xQMBXOqeJXLlvHRsQLw,GOJEK ITU NASIONALIS ATAU GLOBALIST ?!!! FACEBOOK SIAP GANDENG GOPAY UNTUK WA PAY!! - Mardigu Wowiek,Like / Follow Social Media Bossman : Instagram: https://www.instagram.com/mardiguwp Facebook : https://www.facebook.com/wowiek Telegram ...,https://i.ytimg.com/vi/-nfLW4jAuO8/default.jpg,120,90,https://i.ytimg.com/vi/-nfLW4jAuO8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-nfLW4jAuO8/hqdefault.jpg,480,360,Bossman Mardigu,none,2020-08-31T09:45:11Z
-BWiWcC2vts,2020-09-06T02:13:42Z,UCerOjIIwgA4ZbXP7arypy-g,KEKURANGAN SISTEM TEKNIS DAN NONTEKNIS GOJEK YANG MERUGIKAN DRIVER,Banyak peraturan dan sistem gojek yang merugikan gojek yang perlu di perbaiki dan evaluasi pihak gojek!!!!,https://i.ytimg.com/vi/-BWiWcC2vts/default.jpg,120,90,https://i.ytimg.com/vi/-BWiWcC2vts/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-BWiWcC2vts/hqdefault.jpg,480,360,arsu kagawa 86,none,2020-09-06T02:13:42Z
U-c_dweIKUE,2017-11-10T23:50:45Z,UC6wPYkCOm9iiJDqysXhVk5Q,CARA INSTAL MOD GOJEK LENGKAP DI GTA 5,Ayo Bantu Sampai 1000 Subscriber Kawan :) Links : Gojek Skin : https://id.gta5-mods.com/player/go-jek-indonesia-skin-mod-helm-dan-jaket Gojek Mission ...,https://i.ytimg.com/vi/U-c_dweIKUE/default.jpg,120,90,https://i.ytimg.com/vi/U-c_dweIKUE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/U-c_dweIKUE/hqdefault.jpg,480,360,SyaninSs,none,2017-11-10T23:50:45Z
a3EOcdZDsn4,2020-07-10T06:06:53Z,UCqOcovSB1yJc0dNvVc8zyfw,Setting gojek driver di hp xiomi,"Hey jon... Sesuai requestan yg banyak di kolom komentar di channel ini yaitu bagaimana cara setting gojek gacor di hp xiomi, spesial di video kali ini kita ...",https://i.ytimg.com/vi/a3EOcdZDsn4/default.jpg,120,90,https://i.ytimg.com/vi/a3EOcdZDsn4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/a3EOcdZDsn4/hqdefault.jpg,480,360,Hey Project,none,2020-07-10T06:06:53Z
qcRmIXOtzOs,2020-10-29T03:13:37Z,UCerOjIIwgA4ZbXP7arypy-g,KRITIK KERAS!!  GOJEK GOPARTNER MU BELUM SEMPURNA!!!,,https://i.ytimg.com/vi/qcRmIXOtzOs/default.jpg,120,90,https://i.ytimg.com/vi/qcRmIXOtzOs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/qcRmIXOtzOs/hqdefault.jpg,480,360,arsu kagawa 86,none,2020-10-29T03:13:37Z
xLl0hH2mdj0,2020-09-06T13:15:53Z,UC8zVydEQiIXYsyBW9Tt4yYw,รีวิว Bluetooth Earldom 3in1 เหมาะสมสำหรับคนขี่มอเตอร์ไซค์ Grab Get Gojek lineman Foodpanda,รีวิว #Bluetooth #Earldom 3in1 #เหมาะสมสำหรับคนขี่มอเตอร์ไซค์ #Grab #Get #Gojek #lineman #Foodpanda.,https://i.ytimg.com/vi/xLl0hH2mdj0/default.jpg,120,90,https://i.ytimg.com/vi/xLl0hH2mdj0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/xLl0hH2mdj0/hqdefault.jpg,480,360,Amin TV,none,2020-09-06T13:15:53Z
SE31Yyx2lnM,2020-09-04T12:30:09Z,UCgqAMw2V_Ddy4SfmovUTh8Q,Kirim KUNCI MOTOR Pake GOJEK! TERNYATA KUNCI UNTUK MOTOR BARU GOJEK INI,TIKTOK HASANJR11: https://vt.tiktok.com/6BAm74/ ORDER MY MERCHANDISE: https://www.instagram.com/hjr.store FOLLOW MY INSTAGRAM: ...,https://i.ytimg.com/vi/SE31Yyx2lnM/default.jpg,120,90,https://i.ytimg.com/vi/SE31Yyx2lnM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/SE31Yyx2lnM/hqdefault.jpg,480,360,hasanjr11,none,2020-09-04T12:30:09Z
